Material_ID;Category;Range;Nature;Sub_Brand;Franchise;Fonction;Status;Saisonnalite;Date_de_Fin_De_Vie_EUROPE;Date_de_Fin_De_Vie_ASIA;Date_de_Lancement_WW
Material_ID_734;SKINCARE;Range_3;Nature_40;Sub_Brand_60;Franchise_149;BATH;ACTIVE;SUMBIS20;01/02/2023;01/06/2023;01/06/2020
Material_ID_735;SKINCARE;Range_3;Nature_40;Sub_Brand_60;Franchise_149;BATH;ACTIVE;SUMBIS20;01/02/2023;01/06/2023;01/06/2020
Material_ID_736;ACCESSORIES;Range_4;Nature_4;Sub_Brand_4;Franchise_153;MAKE UP BRUSH SINGLE;ACTIVE;SP20;;;01/02/2020
Material_ID_737;ACCESSORIES;Range_4;Nature_4;Sub_Brand_4;Franchise_153;MAKE UP BRUSH SINGLE;ACTIVE;SP20;;;01/02/2020
Material_ID_738;SKINCARE;Range_17;Nature_43;Sub_Brand_70;Franchise_163;CAPS/PILLS;ACTIVE;SUM20;01/09/2022;;01/04/2020
Material_ID_739;SKINCARE;Range_12;Nature_21;Sub_Brand_24;Franchise_164;OTHERS;ACTIVE;SUM21;;;01/04/2021
Material_ID_740;SKINCARE;Range_12;Nature_19;Sub_Brand_35;Franchise_161;MOISTURIZERS;ACTIVE;FALL20;01/09/2022;01/09/2022;01/09/2020
Material_ID_741;SKINCARE;Range_12;Nature_19;Sub_Brand_35;Franchise_161;MOISTURIZERS;ACTIVE;FALL20;01/09/2022;01/09/2022;01/09/2020
Material_ID_742;MAKE UP;Range_1;Nature_30;Sub_Brand_71;Franchise_165;BROW PEN;ACTIVE;SUM21;01/09/2023;;01/04/2021
Material_ID_743;MAKE UP;Range_6;Nature_25;Sub_Brand_30;Franchise_144;GLOSS;;;;;
Material_ID_744;SKINCARE;Range_12;Nature_19;Sub_Brand_22;Franchise_158;OTHER MASKS;ACTIVE;SUM21;01/02/2024;;01/04/2021
Material_ID_745;SKINCARE;Range_12;Nature_21;Sub_Brand_39;Franchise_166;OTHER MASKS;ACTIVE;FALL21;;;01/09/2021
Material_ID_746;SKINCARE;Range_3;Nature_40;Sub_Brand_59;Franchise_149;BATH;ACTIVE;SUMBIS20;01/02/2023;01/06/2023;01/06/2020
Material_ID_747;SKINCARE;Range_3;Nature_40;Sub_Brand_67;Franchise_149;BATH;ACTIVE;SUMBIS20;01/02/2023;01/06/2023;01/06/2020
Material_ID_748;ACCESSORIES;Range_4;Nature_4;Sub_Brand_4;Franchise_153;MAKE UP BRUSH SINGLE;ACTIVE;SP20;01/04/2023;;01/02/2020
Material_ID_749;MAKE UP;Range_1;Nature_17;Sub_Brand_9;Franchise_160;LIQUID;ACTIVE;SP21;;;01/02/2021
Material_ID_750;MAKE UP;Range_1;Nature_30;Sub_Brand_71;Franchise_165;BROW PEN;ACTIVE;SUM21;01/09/2023;;01/04/2021
Material_ID_751;MAKE UP;Range_1;Nature_30;Sub_Brand_71;Franchise_165;BROW PEN;ACTIVE;SUM21;01/09/2023;;01/04/2021
Material_ID_752;SKINCARE;Range_3;Nature_40;Sub_Brand_58;Franchise_149;BATH;ACTIVE;SUMBIS20;01/02/2023;01/02/2023;01/06/2020
Material_ID_753;ACCESSORIES;Range_4;Nature_4;Sub_Brand_4;Franchise_153;MAKE UP BRUSH SINGLE;ACTIVE;SP20;;;01/02/2020
Material_ID_754;ACCESSORIES;Range_4;Nature_4;Sub_Brand_4;Franchise_153;MAKE UP BRUSH SINGLE;ACTIVE;SP20;01/04/2023;;01/02/2020
Material_ID_755;MAKE UP;Range_1;Nature_26;Sub_Brand_32;Franchise_167;MEDIUM PALETTE;ONE SHOT;SP22;01/09/2022;01/09/2022;01/02/2022
Material_ID_756;SKINCARE;Range_3;Nature_40;Sub_Brand_65;Franchise_149;BATH;ACTIVE;SUMBIS20;01/02/2023;01/06/2023;01/06/2020
Material_ID_757;SKINCARE;Range_3;Nature_40;Sub_Brand_26;Franchise_149;BATH;ACTIVE;FALL20;01/02/2023;01/06/2023;01/09/2020
Material_ID_758;SKINCARE;Range_3;Nature_40;Sub_Brand_59;Franchise_149;BATH;ACTIVE;SUMBIS20;01/02/2023;01/06/2023;01/06/2020
Material_ID_759;SKINCARE;Range_3;Nature_40;Sub_Brand_67;Franchise_149;BATH;ACTIVE;SUMBIS20;01/02/2023;01/06/2023;01/06/2020
Material_ID_760;SKINCARE;Range_3;Nature_40;Sub_Brand_69;Franchise_149;BATH;ACTIVE;SUMBIS20;01/02/2023;01/06/2023;01/06/2020
Material_ID_761;SKINCARE;Range_3;Nature_40;Sub_Brand_60;Franchise_149;BATH;ACTIVE;SUMBIS20;01/02/2023;01/06/2023;01/06/2020
Material_ID_762;SKINCARE;Range_3;Nature_40;Sub_Brand_66;Franchise_149;BATH;ACTIVE;SUMBIS20;01/02/2023;01/06/2023;01/06/2020
Material_ID_763;SKINCARE;Range_3;Nature_40;Sub_Brand_67;Franchise_149;BATH;ACTIVE;SUMBIS20;01/02/2023;01/06/2023;01/06/2020
Material_ID_764;ACCESSORIES;Range_4;Nature_4;Sub_Brand_4;Franchise_153;MAKE UP BRUSH SINGLE;ACTIVE;SP20;;;01/02/2020
Material_ID_765;MAKE UP;Range_1;Nature_30;Sub_Brand_71;Franchise_165;BROW PEN;ACTIVE;SUM21;01/09/2023;;01/04/2021
Material_ID_766;MAKE UP;Range_1;Nature_30;Sub_Brand_71;Franchise_165;BROW PEN;ACTIVE;SUM21;01/09/2023;;01/04/2021
Material_ID_767;MAKE UP;Range_1;Nature_30;Sub_Brand_71;Franchise_165;BROW PEN;ACTIVE;SUM21;01/09/2023;;01/04/2021
Material_ID_768;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_769;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_770;ACCESSORIES;Range_4;Nature_4;Sub_Brand_4;Franchise_153;MAKE UP BRUSH SINGLE;ACTIVE;SP20;;;01/02/2020
Material_ID_771;MAKE UP;Range_8;Nature_27;Sub_Brand_34;Franchise_77;BLUSH;ACTIVE;SUM21;01/02/2023;01/02/2023;01/04/2021
Material_ID_772;SKINCARE;Range_12;Nature_19;Sub_Brand_35;Franchise_161;MOISTURIZERS;ACTIVE;FALL20;01/09/2022;;01/09/2020
Material_ID_773;MAKE UP;Range_8;Nature_35;Sub_Brand_49;Franchise_116;;ACTIVE;FALL20;01/02/2023;01/02/2023;01/09/2020
Material_ID_774;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_775;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_776;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_777;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_778;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_779;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_780;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_781;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_782;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_783;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_784;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_785;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_786;SKINCARE;Range_17;Nature_43;Sub_Brand_70;Franchise_163;CAPS/PILLS;ACTIVE;SUM20;;;01/04/2020
Material_ID_787;SKINCARE;Range_17;Nature_43;Sub_Brand_70;Franchise_163;CAPS/PILLS;ACTIVE;SUM20;01/09/2022;;01/04/2020
Material_ID_788;SKINCARE;Range_12;Nature_19;Sub_Brand_31;Franchise_170;OTHERS;ACTIVE;SUM21;01/04/2023;;01/04/2021
Material_ID_789;SKINCARE;Range_12;Nature_19;Sub_Brand_31;Franchise_170;OTHERS;ACTIVE;SUM21;01/04/2023;;01/04/2021
Material_ID_790;MAKE UP;Range_8;Nature_41;Sub_Brand_63;Franchise_162;BRONZER;ACTIVE;SUM21;01/04/2024;;01/04/2021
Material_ID_791;MAKE UP;Range_8;Nature_41;Sub_Brand_63;Franchise_162;BRONZER;ACTIVE;SUM21;01/04/2024;;01/04/2021
Material_ID_792;SKINCARE;Range_12;Nature_19;Sub_Brand_31;Franchise_170;OTHERS;ACTIVE;SUM21;01/04/2023;;01/04/2021
Material_ID_793;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_794;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_795;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_796;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_797;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_798;MAKE UP;Range_1;Nature_16;Sub_Brand_19;Franchise_171;NON WATERPROOF;ACTIVE;SUM21;;;01/04/2021
Material_ID_799;SKINCARE;Range_12;Nature_19;Sub_Brand_22;Franchise_158;OTHER MASKS;ACTIVE;SUM21;01/02/2024;;01/04/2021
Material_ID_800;SKINCARE;Range_12;Nature_19;Sub_Brand_22;Franchise_158;OTHER MASKS;ACTIVE;SUM21;01/02/2024;;01/04/2021
Material_ID_801;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_802;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_803;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_804;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_805;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_806;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_807;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_808;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_809;MAKE UP;Range_8;Nature_27;Sub_Brand_34;Franchise_77;BLUSH;ACTIVE;SUM21;01/02/2023;01/02/2023;01/04/2021
Material_ID_810;SKINCARE;Range_12;Nature_19;Sub_Brand_72;Franchise_172;DEODORANTS;ACTIVE;SUM22;;;01/04/2021
Material_ID_811;SKINCARE;Range_12;Nature_21;Sub_Brand_73;Franchise_173;MOISTURIZERS;ACTIVE;FALL21;;;01/09/2021
Material_ID_812;MAKE UP;Range_6;Nature_7;Sub_Brand_7;Franchise_174;LIQUID LIPSTICK;ACTIVE;FALL21;01/04/2023;;01/09/2021
Material_ID_813;MAKE UP;Range_6;Nature_7;Sub_Brand_7;Franchise_174;LIQUID LIPSTICK;ACTIVE;FALL21;01/04/2023;;01/09/2021
Material_ID_814;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_815;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_816;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_817;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_818;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_819;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_820;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_821;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_822;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_823;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_824;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_825;MAKE UP;Range_8;Nature_27;Sub_Brand_34;Franchise_77;BLUSH;ACTIVE;SUM21;01/02/2023;01/02/2023;01/04/2021
Material_ID_826;MAKE UP;Range_8;Nature_27;Sub_Brand_34;Franchise_77;BLUSH;ACTIVE;SUM21;01/02/2023;01/02/2023;01/04/2021
Material_ID_827;SKINCARE;Range_12;Nature_21;Sub_Brand_74;Franchise_175;FACE KITS;OTHER;;;;
Material_ID_828;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_829;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_830;MAKE UP;Range_1;Nature_16;Sub_Brand_19;Franchise_171;NON WATERPROOF;ACTIVE;SUM21;;;01/04/2021
Material_ID_831;MAKE UP;Range_1;Nature_16;Sub_Brand_19;Franchise_171;NON WATERPROOF;ACTIVE;SUM21;;;01/04/2021
Material_ID_832;ACCESSORIES;Range_4;Nature_28;Sub_Brand_36;Franchise_176;MAKE UP BRUSH SETS;ACTIVE;SUM21;;;01/04/2021
Material_ID_833;SKINCARE;Range_12;Nature_21;Sub_Brand_73;Franchise_177;MOISTURIZERS;ACTIVE;SP22;;;01/02/2022
Material_ID_834;MAKE UP;Range_6;Nature_7;Sub_Brand_7;Franchise_174;LIQUID LIPSTICK;ACTIVE;FALL21;01/04/2023;;01/09/2021
Material_ID_835;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_836;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_837;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_838;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_839;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_840;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_841;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_842;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_843;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_844;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_845;ACCESSORIES;Range_4;Nature_28;Sub_Brand_36;Franchise_178;MAKE UP BRUSH SETS;ACTIVE;SUM21;;;01/04/2021
Material_ID_846;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_847;SKINCARE;Range_15;Nature_44;Sub_Brand_75;Franchise_179;HAIR CARE;ACTIVE;SUM21;;;01/04/2021
Material_ID_848;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_849;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_850;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_851;MAKE UP;Range_6;Nature_7;Sub_Brand_7;Franchise_174;LIQUID LIPSTICK;ACTIVE;FALL21;01/04/2023;;01/09/2021
Material_ID_852;MAKE UP;Range_6;Nature_7;Sub_Brand_7;Franchise_174;LIQUID LIPSTICK;ACTIVE;FALL21;01/04/2023;;01/09/2021
Material_ID_853;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_854;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_855;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_856;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_857;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_858;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_859;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_860;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_861;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_862;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_863;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_864;SKINCARE;Range_15;Nature_44;Sub_Brand_75;Franchise_179;SHAMPOO;ACTIVE;SUM21;;;01/04/2021
Material_ID_865;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_866;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_867;MAKE UP;Range_6;Nature_7;Sub_Brand_7;Franchise_174;LIQUID LIPSTICK;ACTIVE;FALL21;01/04/2023;;01/09/2021
Material_ID_868;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_869;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_870;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_871;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_872;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_873;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_874;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_875;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_876;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_877;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_878;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_879;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_880;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_881;MAKE UP;Range_1;Nature_1;Sub_Brand_1;Franchise_19;CRAYON;ACTIVE;FALL21;;;01/09/2021
Material_ID_882;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_883;MAKE UP;Range_6;Nature_7;Sub_Brand_7;Franchise_174;LIQUID LIPSTICK;ACTIVE;FALL21;01/04/2023;;01/09/2021
Material_ID_884;MAKE UP;Range_6;Nature_7;Sub_Brand_7;Franchise_174;LIQUID LIPSTICK;ACTIVE;FALL21;01/04/2023;;01/09/2021
Material_ID_885;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_886;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_887;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_888;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_889;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_890;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_891;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_892;MAKE UP;Range_8;Nature_9;Sub_Brand_10;Franchise_169;CONCEALER;ACTIVE;SP21;;;01/02/2021
Material_ID_893;SKINCARE;Range_15;Nature_44;Sub_Brand_75;Franchise_179;HAIR CARE;ACTIVE;SUM21;;;01/04/2021
Material_ID_894;MAKE UP;Range_6;Nature_7;Sub_Brand_7;Franchise_174;LIQUID LIPSTICK;ACTIVE;FALL21;01/04/2023;;01/09/2021
Material_ID_895;MAKE UP;Range_6;Nature_7;Sub_Brand_7;Franchise_174;LIQUID LIPSTICK;ACTIVE;FALL21;01/04/2023;;01/09/2021
Material_ID_896;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_897;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_898;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_899;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_900;MAKE UP;Range_1;Nature_16;Sub_Brand_19;Franchise_171;NON WATERPROOF;ACTIVE;SUM21;;;01/04/2021
Material_ID_901;ACCESSORIES;Range_4;Nature_28;Sub_Brand_36;Franchise_180;MAKE UP BRUSH SETS;ACTIVE;SUM21;;;01/04/2021
Material_ID_902;ACCESSORIES;Range_4;Nature_28;Sub_Brand_36;Franchise_181;MAKE UP BRUSH SETS;ACTIVE;SUM21;;;01/04/2021
Material_ID_903;MAKE UP;Range_8;Nature_22;Sub_Brand_25;Franchise_168;LIQUID FOUNDATION;ACTIVE;SP21;;;01/02/2021
Material_ID_904;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;FALL21;01/02/2024;;01/09/2021
Material_ID_905;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;FALL21;01/02/2024;;01/09/2021
Material_ID_906;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;FALL21;01/02/2024;;01/09/2021
Material_ID_907;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;SUM21;01/02/2024;;01/04/2021
Material_ID_908;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;FALL21;01/02/2024;;01/09/2021
Material_ID_909;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;FALL21;01/02/2024;;01/09/2021
Material_ID_910;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;SUM21;01/02/2024;;01/04/2021
Material_ID_911;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;FALL21;01/02/2024;;01/09/2021
Material_ID_912;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;FALL21;01/02/2024;;01/09/2021
Material_ID_913;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;FALL21;01/02/2024;;01/09/2021
Material_ID_914;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;FALL21;01/02/2024;;01/09/2021
Material_ID_915;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;FALL21;01/02/2024;;01/09/2021
Material_ID_916;MAKE UP;Range_1;Nature_17;Sub_Brand_20;Franchise_31;MONO POUDRE;ACTIVE;SUM21;01/02/2024;;01/04/2021
